PetalLength,PetalWidth,Probability
6.71111,0.90404,0.0414959
6.71111,0.929293,0.0451735
6.71111,0.954545,0.0491603
6.71111,0.979798,0.0534793
6.71111,1.00505,0.0581545
6.71111,1.0303,0.0632112
6.71111,1.05556,0.0686754
6.71111,1.08081,0.0745744
6.71111,1.10606,0.0809361
6.71111,1.13131,0.087789
6.71111,1.15657,0.0951621
6.71111,1.18182,0.103084
6.71111,1.20707,0.111585
6.71111,1.23232,0.120692
6.71111,1.25758,0.130433
6.71111,1.28283,0.140835
6.71111,1.30808,0.151921
6.71111,1.33333,0.163714
6.71111,1.35859,0.176232
6.71111,1.38384,0.18949
6.71111,1.40909,0.203499
6.71111,1.43434,0.218265
6.71111,1.4596,0.233787
6.71111,1.48485,0.250061
6.71111,1.5101,0.267072
6.71111,1.53535,0.284802
6.71111,1.56061,0.303221
6.71111,1.58586,0.322295
6.71111,1.61111,0.34198
6.71111,1.63636,0.362224
6.71111,1.66162,0.382969
6.71111,1.68687,0.40415
6.71111,1.71212,0.425694
6.71111,1.73737,0.447523
6.71111,1.76263,0.469557
6.71111,1.78788,0.49171
6.71111,1.81313,0.513896
6.71111,1.83838,0.536027
6.71111,1.86364,0.558017
6.71111,1.88889,0.579782
6.71111,1.91414,0.601242
6.71111,1.93939,0.622319
6.71111,1.96465,0.642943
6.71111,1.9899,0.663051
6.71111,2.01515,0.682586
6.71111,2.0404,0.701498
6.71111,2.06566,0.719746
6.71111,2.09091,0.737297
6.71111,2.11616,0.754123
6.71111,2.14141,0.770208
6.71111,2.16667,0.78554
6.71111,2.19192,0.800114
6.71111,2.21717,0.813932
6.71111,2.24242,0.827002
6.71111,2.26768,0.839335
6.71111,2.29293,0.850947
6.71111,2.31818,0.861858
6.71111,2.34343,0.87209
6.71111,2.36869,0.881669
6.71111,2.39394,0.89062
6.71111,2.41919,0.898972
6.71111,2.44444,0.906752
6.71111,2.4697,0.913991
6.71111,2.49495,0.920717
6.71111,2.5202,0.926959
6.71111,2.54545,0.932746
6.71111,2.57071,0.938104
6.71111,2.59596,0.943062
6.71111,2.62121,0.947645
6.71111,2.64646,0.951878
6.71111,2.67172,0.955784
6.71111,2.69697,0.959387
6.71111,2.72222,0.962708
6.71111,2.74747,0.965767
6.71111,2.77273,0.968583
6.71111,2.79798,0.971175
6.71111,2.82323,0.973558
6.71111,2.84848,0.97575
6.71111,2.87374,0.977764
6.71111,2.89899,0.979614
6.71111,2.92424,0.981313
6.71111,2.94949,0.982873
6.71111,2.97475,0.984305
6.71111,3,0.985619
6.75556,0.5,0.0102124
6.75556,0.525253,0.0111497
6.75556,0.550505,0.012172
6.75556,0.575758,0.0132868
6.75556,0.60101,0.0145022
6.75556,0.626263,0.0158269
6.75556,0.651515,0.0172706
6.75556,0.676768,0.0188434
6.75556,0.70202,0.0205565
6.75556,0.727273,0.0224218
6.75556,0.752525,0.024452
6.75556,0.777778,0.0266611
6.75556,0.80303,0.0290639
6.75556,0.828283,0.0316761
6.75556,0.853535,0.0345147
6.75556,0.878788,0.0375979
6.75556,0.90404,0.0409448
6.75556,0.929293,0.0445759
6.75556,0.954545,0.0485126
6.75556,0.979798,0.0527779
6.75556,1.00505,0.0573955
6.75556,1.0303,0.0623905
6.75556,1.05556,0.0677889
6.75556,1.08081,0.0736178
6.75556,1.10606,0.0799049
6.75556,1.13131,0.0866788
6.75556,1.15657,0.0939682
6.75556,1.18182,0.101802
6.75556,1.20707,0.11021
6.75556,1.23232,0.11922
6.75556,1.25758,0.12886
6.75556,1.28283,0.139156
6.75556,1.30808,0.150133
6.75556,1.33333,0.161814
6.75556,1.35859,0.174216
6.75556,1.38384,0.187357
6.75556,1.40909,0.201248
6.75556,1.43434,0.215895
6.75556,1.4596,0.231299
6.75556,1.48485,0.247455
6.75556,1.5101,0.264352
6.75556,1.53535,0.28197
6.75556,1.56061,0.300283
6.75556,1.58586,0.319257
6.75556,1.61111,0.338849
6.75556,1.63636,0.359009
6.75556,1.66162,0.37968
6.75556,1.68687,0.400796
6.75556,1.71212,0.422288
6.75556,1.73737,0.444078
6.75556,1.76263,0.466086
6.75556,1.78788,0.488226
6.75556,1.81313,0.510412
6.75556,1.83838,0.532558
6.75556,1.86364,0.554576
6.75556,1.88889,0.576381
6.75556,1.91414,0.597894
6.75556,1.93939,0.619036
6.75556,1.96465,0.639736
6.75556,1.9899,0.659929
6.75556,2.01515,0.679557
6.75556,2.0404,0.69857
6.75556,2.06566,0.716925
6.75556,2.09091,0.734587
6.75556,2.11616,0.751528
6.75556,2.14141,0.767731
6.75556,2.16667,0.783181
6.75556,2.19192,0.797874
6.75556,2.21717,0.811811
6.75556,2.24242,0.824998
6.75556,2.26768,0.837446
6.75556,2.29293,0.84917
6.75556,2.31818,0.86019
6.75556,2.34343,0.870527
6.75556,2.36869,0.880206
6.75556,2.39394,0.889254
6.75556,2.41919,0.897698
6.75556,2.44444,0.905567
6.75556,2.4697,0.912889
6.75556,2.49495,0.919693
6.75556,2.5202,0.92601
6.75556,2.54545,0.931866
6.75556,2.57071,0.93729
6.75556,2.59596,0.942309
6.75556,2.62121,0.946949
6.75556,2.64646,0.951235
6.75556,2.67172,0.955191
6.75556,2.69697,0.958841
6.75556,2.72222,0.962204
6.75556,2.74747,0.965303
6.75556,2.77273,0.968156
6.75556,2.79798,0.970782
6.75556,2.82323,0.973197
6.75556,2.84848,0.975418
6.75556,2.87374,0.977458
6.75556,2.89899,0.979333
6.75556,2.92424,0.981056
6.75556,2.94949,0.982637
6.75556,2.97475,0.984088
6.75556,3,0.98542
6.8,0.5,0.0100724
6.8,0.525253,0.010997
6.8,0.550505,0.0120055
6.8,0.575758,0.0131052
6.8,0.60101,0.0143042
6.8,0.626263,0.0156112
6.8,0.651515,0.0170355
6.8,0.676768,0.0185874
6.8,0.70202,0.0202776
6.8,0.727273,0.0221181
6.8,0.752525,0.0241216
6.8,0.777778,0.0263017
6.8,0.80303,0.0286729
6.8,0.828283,0.0312512
6.8,0.853535,0.0340531
6.8,0.878788,0.0370966
6.8,0.90404,0.0404008
6.8,0.929293,0.0439858
6.8,0.954545,0.047873
6.8,0.979798,0.0520851
6.8,1.00505,0.0566457
6.8,1.0303,0.0615798
6.8,1.05556,0.0669131
6.8,1.08081,0.0726725
6.8,1.10606,0.0788858
6.8,1.13131,0.0855812
6.8,1.15657,0.0927877
6.8,1.18182,0.100534
6.8,1.20707,0.10885
6.8,1.23232,0.117764
6.8,1.25758,0.127303
6.8,1.28283,0.137494
6.8,1.30808,0.148363
6.8,1.33333,0.159931
6.8,1.35859,0.17222
6.8,1.38384,0.185244
6.8,1.40909,0.199016
6.8,1.43434,0.213544
6.8,1.4596,0.228829
6.8,1.48485,0.244868
6.8,1.5101,0.261649
6.8,1.53535,0.279155
6.8,1.56061,0.297361
6.8,1.58586,0.316234
6.8,1.61111,0.335732
6.8,1.63636,0.355806
6.8,1.66162,0.376401
6.8,1.68687,0.397452
6.8,1.71212,0.41889
6.8,1.73737,0.440639
6.8,1.76263,0.462617
6.8,1.78788,0.484742
6.8,1.81313,0.506927
6.8,1.83838,0.529085
6.8,1.86364,0.551129
6.8,1.88889,0.572973
6.8,1.91414,0.594537
6.8,1.93939,0.615742
6.8,1.96465,0.636516
6.8,1.9899,0.656793
6.8,2.01515,0.676513
6.8,2.0404,0.695626
6.8,2.06566,0.714087
6.8,2.09091,0.731859
6.8,2.11616,0.748916
6.8,2.14141,0.765235
6.8,2.16667,0.780804
6.8,2.19192,0.795616
6.8,2.21717,0.809672
6.8,2.24242,0.822976
6.8,2.26768,0.835538
6.8,2.29293,0.847375
6.8,2.31818,0.858504
6.8,2.34343,0.868947
6.8,2.36869,0.878728
6.8,2.39394,0.887874
6.8,2.41919,0.896411
6.8,2.44444,0.904368
6.8,2.4697,0.911773
6.8,2.49495,0.918657
6.8,2.5202,0.925048
6.8,2.54545,0.930975
6.8,2.57071,0.936465
6.8,2.59596,0.941546
6.8,2.62121,0.946244
6.8,2.64646,0.950584
6.8,2.67172,0.954591
6.8,2.69697,0.958287
6.8,2.72222,0.961694
6.8,2.74747,0.964833
6.8,2.77273,0.967724
6.8,2.79798,0.970384
6.8,2.82323,0.972831
6.8,2.84848,0.975081
6.8,2.87374,0.977149
6.8,2.89899,0.979049
6.8,2.92424,0.980795
6.8,2.94949,0.982397
6.8,2.97475,0.983868
6.8,3,0.985218
6.84444,0.5,0.00993429
6.84444,0.525253,0.0108464
6.84444,0.550505,0.0118412
6.84444,0.575758,0.0129261
6.84444,0.60101,0.0141089
6.84444,0.626263,0.0153984
6.84444,0.651515,0.0168036
6.84444,0.676768,0.0183347
6.84444,0.70202,0.0200025
6.84444,0.727273,0.0218186
6.84444,0.752525,0.0237955
6.84444,0.777778,0.0259469
6.84444,0.80303,0.0282871
6.84444,0.828283,0.0308318
6.84444,0.853535,0.0335974
6.84444,0.878788,0.0366017
6.84444,0.90404,0.0398636
6.84444,0.929293,0.0434031
6.84444,0.954545,0.0472414
6.84444,0.979798,0.0514009
6.84444,1.00505,0.0559052
6.84444,1.0303,0.0607789
6.84444,1.05556,0.0660477
6.84444,1.08081,0.0717384
6.84444,1.10606,0.0778785
6.84444,1.13131,0.0844963
6.84444,1.15657,0.0916206
6.84444,1.18182,0.0992804
6.84444,1.20707,0.107505
6.84444,1.23232,0.116323
6.84444,1.25758,0.125762
6.84444,1.28283,0.135849
6.84444,1.30808,0.14661
6.84444,1.33333,0.158067
6.84444,1.35859,0.170241
6.84444,1.38384,0.183148
6.84444,1.40909,0.196802
6.84444,1.43434,0.211211
6.84444,1.4596,0.226377
6.84444,1.48485,0.242298
6.84444,1.5101,0.258964
6.84444,1.53535,0.276358
6.84444,1.56061,0.294456
6.84444,1.58586,0.313227
6.84444,1.61111,0.332629
6.84444,1.63636,0.352617
6.84444,1.66162,0.373134
6.84444,1.68687,0.394118
6.84444,1.71212,0.4155
6.84444,1.73737,0.437205
6.84444,1.76263,0.459153
6.84444,1.78788,0.48126
6.84444,1.81313,0.503442
6.84444,1.83838,0.525609
6.84444,1.86364,0.547677
6.84444,1.88889,0.569558
6.84444,1.91414,0.591171
6.84444,1.93939,0.612437
6.84444,1.96465,0.633284
6.84444,1.9899,0.653643
6.84444,2.01515,0.673454
6.84444,2.0404,0.692666
6.84444,2.06566,0.711231
6.84444,2.09091,0.729114
6.84444,2.11616,0.746284
6.84444,2.14141,0.762721
6.84444,2.16667,0.778408
6.84444,2.19192,0.79334
6.84444,2.21717,0.807514
6.84444,2.24242,0.820935
6.84444,2.26768,0.833613
6.84444,2.29293,0.845563
6.84444,2.31818,0.856802
6.84444,2.34343,0.867351
6.84444,2.36869,0.877234
6.84444,2.39394,0.886478
6.84444,2.41919,0.895109
6.84444,2.44444,0.903155
6.84444,2.4697,0.910645
6.84444,2.49495,0.917609
6.84444,2.5202,0.924076
6.84444,2.54545,0.930074
6.84444,2.57071,0.935631
6.84444,2.59596,0.940774
6.84444,2.62121,0.94553
6.84444,2.64646,0.949925
6.84444,2.67172,0.953983
6.84444,2.69697,0.957726
6.84444,2.72222,0.961177
6.84444,2.74747,0.964357
6.84444,2.77273,0.967285
6.84444,2.79798,0.96998
6.84444,2.82323,0.97246
6.84444,2.84848,0.97474
6.84444,2.87374,0.976836
6.84444,2.89899,0.978761
6.84444,2.92424,0.98053
6.84444,2.94949,0.982154
6.84444,2.97475,0.983645
6.84444,3,0.985014
6.88889,0.5,0.00979807
6.88889,0.525253,0.0106978
6.88889,0.550505,0.0116792
6.88889,0.575758,0.0127494
6.88889,0.60101,0.0139163
6.88889,0.626263,0.0151884
6.88889,0.651515,0.0165748
6.88889,0.676768,0.0180854
6.88889,0.70202,0.0197309
6.88889,0.727273,0.0215229
6.88889,0.752525,0.0234738
6.88889,0.777778,0.0255968
6.88889,0.80303,0.0279064
6.88889,0.828283,0.0304178
6.88889,0.853535,0.0331476
6.88889,0.878788,0.0361132
6.88889,0.90404,0.0393333
6.88889,0.929293,0.0428279
6.88889,0.954545,0.0466178
6.88889,0.979798,0.0507253
6.88889,1.00505,0.0551738
6.88889,1.0303,0.0599877
6.88889,1.05556,0.0651928
6.88889,1.08081,0.0708154
6.88889,1.10606,0.076883
6.88889,1.13131,0.0834239
6.88889,1.15657,0.0904667
6.88889,1.18182,0.0980404
6.88889,1.20707,0.106174
6.88889,1.23232,0.114897
6.88889,1.25758,0.124237
6.88889,1.28283,0.13422
6.88889,1.30808,0.144874
6.88889,1.33333,0.15622
6.88889,1.35859,0.16828
6.88889,1.38384,0.181071
6.88889,1.40909,0.194607
6.88889,1.43434,0.208897
6.88889,1.4596,0.223945
6.88889,1.48485,0.239748
6.88889,1.5101,0.256297
6.88889,1.53535,0.273578
6.88889,1.56061,0.291568
6.88889,1.58586,0.310235
6.88889,1.61111,0.329541
6.88889,1.63636,0.34944
6.88889,1.66162,0.369878
6.88889,1.68687,0.390793
6.88889,1.71212,0.412117
6.88889,1.73737,0.433777
6.88889,1.76263,0.455692
6.88889,1.78788,0.47778
6.88889,1.81313,0.499956
6.88889,1.83838,0.522131
6.88889,1.86364,0.54422
6.88889,1.88889,0.566136
6.88889,1.91414,0.587797
6.88889,1.93939,0.609123
6.88889,1.96465,0.630039
6.88889,1.9899,0.650479
6.88889,2.01515,0.670381
6.88889,2.0404,0.689689
6.88889,2.06566,0.708359
6.88889,2.09091,0.726351
6.88889,2.11616,0.743635
6.88889,2.14141,0.760188
6.88889,2.16667,0.775994
6.88889,2.19192,0.791044
6.88889,2.21717,0.805337
6.88889,2.24242,0.818876
6.88889,2.26768,0.83167
6.88889,2.29293,0.843733
6.88889,2.31818,0.855082
6.88889,2.34343,0.865739
6.88889,2.36869,0.875725
6.88889,2.39394,0.885067
6.88889,2.41919,0.893792
6.88889,2.44444,0.901928
6.88889,2.4697,0.909504
6.88889,2.49495,0.916549
6.88889,2.5202,0.923092
6.88889,2.54545,0.929161
6.88889,2.57071,0.934786
6.88889,2.59596,0.939992
6.88889,2.62121,0.944808
6.88889,2.64646,0.949258
6.88889,2.67172,0.953366
6.88889,2.69697,0.957158
6.88889,2.72222,0.960653
6.88889,2.74747,0.963874
6.88889,2.77273,0.966841
6.88889,2.79798,0.969572
6.88889,2.82323,0.972084
6.88889,2.84848,0.974394
6.88889,2.87374,0.976518
6.88889,2.89899,0.97847
6.88889,2.92424,0.980262
6.88889,2.94949,0.981908
6.88889,2.97475,0.983419
6.88889,3,0.984806
6.93333,0.5,0.00966371
6.93333,0.525253,0.0105512
6.93333,0.550505,0.0115193
6.93333,0.575758,0.0125751
6.93333,0.60101,0.0137262
6.93333,0.626263,0.0149812
6.93333,0.651515,0.016349
6.93333,0.676768,0.0178394
6.93333,0.70202,0.019463
6.93333,0.727273,0.0212312
6.93333,0.752525,0.0231562
6.93333,0.777778,0.0252513
6.93333,0.80303,0.0275306
6.93333,0.828283,0.0300093
6.93333,0.853535,0.0327036
6.93333,0.878788,0.0356309
6.93333,0.90404,0.0388098
6.93333,0.929293,0.0422599
6.93333,0.954545,0.0460019
6.93333,0.979798,0.0500581
6.93333,1.00505,0.0544514
6.93333,1.0303,0.0592063
6.93333,1.05556,0.0643481
6.93333,1.08081,0.0699033
6.93333,1.10606,0.0758992
6.93333,1.13131,0.0823638
6.93333,1.15657,0.0893259
6.93333,1.18182,0.0968143
6.93333,1.20707,0.104858
6.93333,1.23232,0.113486
6.93333,1.25758,0.122727
6.93333,1.28283,0.132608
6.93333,1.30808,0.143155
6.93333,1.33333,0.154391
6.93333,1.35859,0.166337
6.93333,1.38384,0.179013
6.93333,1.40909,0.192431
6.93333,1.43434,0.206602
6.93333,1.4596,0.221531
6.93333,1.48485,0.237215
6.93333,1.5101,0.253649
6.93333,1.53535,0.270816
6.93333,1.56061,0.288696
6.93333,1.58586,0.307259
6.93333,1.61111,0.326468
6.93333,1.63636,0.346277
6.93333,1.66162,0.366634
6.93333,1.68687,0.387479
6.93333,1.71212,0.408743
6.93333,1.73737,0.430355
6.93333,1.76263,0.452236
6.93333,1.78788,0.474302
6.93333,1.81313,0.49647
6.93333,1.83838,0.518651
6.93333,1.86364,0.540759
6.93333,1.88889,0.562708
6.93333,1.91414,0.584414
6.93333,1.93939,0.605798
6.93333,1.96465,0.626783
6.93333,1.9899,0.647302
6.93333,2.01515,0.667292
6.93333,2.0404,0.686697
6.93333,2.06566,0.70547
6.93333,2.09091,0.723571
6.93333,2.11616,0.740968
6.93333,2.14141,0.757637
6.93333,2.16667,0.77356
6.93333,2.19192,0.78873
6.93333,2.21717,0.803142
6.93333,2.24242,0.816799
6.93333,2.26768,0.829709
6.93333,2.29293,0.841886
6.93333,2.31818,0.853346
6.93333,2.34343,0.864109
6.93333,2.36869,0.874199
6.93333,2.39394,0.883641
6.93333,2.41919,0.892461
6.93333,2.44444,0.900688
6.93333,2.4697,0.90835
6.93333,2.49495,0.915476
6.93333,2.5202,0.922096
6.93333,2.54545,0.928238
6.93333,2.57071,0.93393
6.93333,2.59596,0.939201
6.93333,2.62121,0.944076
6.93333,2.64646,0.948582
6.93333,2.67172,0.952743
6.93333,2.69697,0.956582
6.93333,2.72222,0.960123
6.93333,2.74747,0.963386
6.93333,2.77273,0.966391
6.93333,2.79798,0.969158
6.93333,2.82323,0.971703
6.93333,2.84848,0.974044
6.93333,2.87374,0.976196
6.93333,2.89899,0.978174
6.93333,2.92424,0.979991
6.93333,2.94949,0.981659
6.93333,2.97475,0.983191
6.93333,3,0.984596
6.97778,0.5,0.00953117
6.97778,0.525253,0.0104066
6.97778,0.550505,0.0113616
6.97778,0.575758,0.0124031
6.97778,0.60101,0.0135387
6.97778,0.626263,0.0147768
6.97778,0.651515,0.0161263
6.97778,0.676768,0.0175968
6.97778,0.70202,0.0191987
6.97778,0.727273,0.0209434
6.97778,0.752525,0.0228429
6.97778,0.777778,0.0249104
6.97778,0.80303,0.0271597
6.97778,0.828283,0.029606
6.97778,0.853535,0.0322654
6.97778,0.878788,0.0351549
6.97778,0.90404,0.038293
6.97778,0.929293,0.0416991
6.97778,0.954545,0.0453939
6.97778,0.979798,0.0493991
6.97778,1.00505,0.0537379
6.97778,1.0303,0.0584343
6.97778,1.05556,0.0635137
6.97778,1.08081,0.0690021
6.97778,1.10606,0.074927
6.97778,1.13131,0.0813161
6.97778,1.15657,0.088198
6.97778,1.18182,0.0956019
6.97778,1.20707,0.103557
6.97778,1.23232,0.112091
6.97778,1.25758,0.121234
6.97778,1.28283,0.131013
6.97778,1.30808,0.141453
6.97778,1.33333,0.152579
6.97778,1.35859,0.164413
6.97778,1.38384,0.176973
6.97778,1.40909,0.190274
6.97778,1.43434,0.204326
6.97778,1.4596,0.219135
6.97778,1.48485,0.234702
6.97778,1.5101,0.251018
6.97778,1.53535,0.268071
6.97778,1.56061,0.285841
6.97778,1.58586,0.304299
6.97778,1.61111,0.323409
6.97778,1.63636,0.343127
6.97778,1.66162,0.363402
6.97778,1.68687,0.384174
6.97778,1.71212,0.405378
6.97778,1.73737,0.42694
6.97778,1.76263,0.448784
6.97778,1.78788,0.470827
6.97778,1.81313,0.492984
6.97778,1.83838,0.515169
6.97778,1.86364,0.537295
6.97778,1.88889,0.559274
6.97778,1.91414,0.581024
6.97778,1.93939,0.602463
6.97778,1.96465,0.623516
6.97778,1.9899,0.644112
6.97778,2.01515,0.664189
6.97778,2.0404,0.68369
6.97778,2.06566,0.702565
6.97778,2.09091,0.720773
6.97778,2.11616,0.738283
6.97778,2.14141,0.755067
6.97778,2.16667,0.771109
6.97778,2.19192,0.786397
6.97778,2.21717,0.800928
6.97778,2.24242,0.814703
6.97778,2.26768,0.82773
6.97778,2.29293,0.840021
6.97778,2.31818,0.851592
6.97778,2.34343,0.862464
6.97778,2.36869,0.872658
6.97778,2.39394,0.8822
6.97778,2.41919,0.891116
6.97778,2.44444,0.899434
6.97778,2.4697,0.907182
6.97778,2.49495,0.914391
6.97778,2.5202,0.921088
6.97778,2.54545,0.927304
6.97778,2.57071,0.933065
6.97778,2.59596,0.9384
6.97778,2.62121,0.943335
6.97778,2.64646,0.947897
6.97778,2.67172,0.952111
6.97778,2.69697,0.955999
6.97778,2.72222,0.959586
6.97778,2.74747,0.962891
6.97778,2.77273,0.965935
6.97778,2.79798,0.968738
6.97778,2.82323,0.971317
6.97778,2.84848,0.973689
6.97778,2.87374,0.97587
6.97778,2.89899,0.977874
6.97778,2.92424,0.979715
6.97778,2.94949,0.981406
6.97778,2.97475,0.982959
6.97778,3,0.984383
7.02222,0.5,0.00940043
7.02222,0.525253,0.010264
7.02222,0.550505,0.011206
7.02222,0.575758,0.0122334
7.02222,0.60101,0.0133538
7.02222,0.626263,0.0145752
7.02222,0.651515,0.0159065
7.02222,0.676768,0.0173573
7.02222,0.70202,0.0189379
7.02222,0.727273,0.0206594
7.02222,0.752525,0.0225337
7.02222,0.777778,0.0245739
7.02222,0.80303,0.0267937
7.02222,0.828283,0.029208
7.02222,0.853535,0.0318328
7.02222,0.878788,0.034685
7.02222,0.90404,0.0377828
7.02222,0.929293,0.0411454
7.02222,0.954545,0.0447934
7.02222,0.979798,0.0487484
7.02222,1.00505,0.0530332
7.02222,1.0303,0.0576718
7.02222,1.05556,0.0626893
7.02222,1.08081,0.0681117
7.02222,1.10606,0.0739662
7.02222,1.13131,0.0802805
7.02222,1.15657,0.0870831
7.02222,1.18182,0.094403
7.02222,1.20707,0.102269
7.02222,1.23232,0.110711
7.02222,1.25758,0.119756
7.02222,1.28283,0.129433
7.02222,1.30808,0.139768
7.02222,1.33333,0.150785
7.02222,1.35859,0.162506
7.02222,1.38384,0.174951
7.02222,1.40909,0.188135
7.02222,1.43434,0.202068
7.02222,1.4596,0.216759
7.02222,1.48485,0.232206
7.02222,1.5101,0.248405
7.02222,1.53535,0.265344
7.02222,1.56061,0.283003
7.02222,1.58586,0.301355
7.02222,1.61111,0.320365
7.02222,1.63636,0.339991
7.02222,1.66162,0.360183
7.02222,1.68687,0.380881
7.02222,1.71212,0.402021
7.02222,1.73737,0.423532
7.02222,1.76263,0.445337
7.02222,1.78788,0.467354
7.02222,1.81313,0.489499
7.02222,1.83838,0.511686
7.02222,1.86364,0.533826
7.02222,1.88889,0.555834
7.02222,1.91414,0.577625
7.02222,1.93939,0.599119
7.02222,1.96465,0.620237
7.02222,1.9899,0.64091
7.02222,2.01515,0.661072
7.02222,2.0404,0.680666
7.02222,2.06566,0.699643
7.02222,2.09091,0.717958
7.02222,2.11616,0.735579
7.02222,2.14141,0.752479
7.02222,2.16667,0.768638
7.02222,2.19192,0.784045
7.02222,2.21717,0.798695
7.02222,2.24242,0.812589
7.02222,2.26768,0.825733
7.02222,2.29293,0.838138
7.02222,2.31818,0.849821
7.02222,2.34343,0.860801
7.02222,2.36869,0.8711
7.02222,2.39394,0.880743
7.02222,2.41919,0.889755
7.02222,2.44444,0.898165
7.02222,2.4697,0.906002
7.02222,2.49495,0.913293
7.02222,2.5202,0.920069
7.02222,2.54545,0.926358
7.02222,2.57071,0.932189
7.02222,2.59596,0.937589
7.02222,2.62121,0.942585
7.02222,2.64646,0.947204
7.02222,2.67172,0.951471
7.02222,2.69697,0.955409
7.02222,2.72222,0.959041
7.02222,2.74747,0.962389
7.02222,2.77273,0.965473
7.02222,2.79798,0.968313
7.02222,2.82323,0.970926
7.02222,2.84848,0.97333
7.02222,2.87374,0.97554
7.02222,2.89899,0.97757
7.02222,2.92424,0.979436
7.02222,2.94949,0.98115
7.02222,2.97475,0.982723
7.02222,3,0.984168
7.06667,0.5,0.00927147
7.06667,0.525253,0.0101233
7.06667,0.550505,0.0110526
7.06667,0.575758,0.0120661
7.06667,0.60101,0.0131713
7.06667,0.626263,0.0143763
7.06667,0.651515,0.0156897
7.06667,0.676768,0.0171211
7.06667,0.70202,0.0186806
7.06667,0.727273,0.0203791
7.06667,0.752525,0.0222286
7.06667,0.777778,0.0242419
7.06667,0.80303,0.0264325
7.06667,0.828283,0.0288152
7.06667,0.853535,0.0314058
7.06667,0.878788,0.0342211
7.06667,0.90404,0.0372791
7.06667,0.929293,0.0405988
7.06667,0.954545,0.0442006
7.06667,0.979798,0.0481059
7.06667,1.00505,0.0523373
7.06667,1.0303,0.0569187
7.06667,1.05556,0.0618749
7.06667,1.08081,0.067232
7.06667,1.10606,0.0730167
7.06667,1.13131,0.0792569
7.06667,1.15657,0.0859809
7.06667,1.18182,0.0932177
7.06667,1.20707,0.100996
7.06667,1.23232,0.109345
7.06667,1.25758,0.118294
7.06667,1.28283,0.12787
7.06667,1.30808,0.1381
7.06667,1.33333,0.149008
7.06667,1.35859,0.160617
7.06667,1.38384,0.172947
7.06667,1.40909,0.186014
7.06667,1.43434,0.199829
7.06667,1.4596,0.214401
7.06667,1.48485,0.229729
7.06667,1.5101,0.245811
7.06667,1.53535,0.262635
7.06667,1.56061,0.280182
7.06667,1.58586,0.298427
7.06667,1.61111,0.317337
7.06667,1.63636,0.336869
7.06667,1.66162,0.356975
7.06667,1.68687,0.377598
7.06667,1.71212,0.398674
7.06667,1.73737,0.420131
7.06667,1.76263,0.441895
7.06667,1.78788,0.463885
7.06667,1.81313,0.486015
7.06667,1.83838,0.508201
7.06667,1.86364,0.530355
7.06667,1.88889,0.552389
7.06667,1.91414,0.57422
7.06667,1.93939,0.595765
7.06667,1.96465,0.616947
7.06667,1.9899,0.637694
7.06667,2.01515,0.657941
7.06667,2.0404,0.677628
7.06667,2.06566,0.696704
7.06667,2.09091,0.715126
7.06667,2.11616,0.732858
7.06667,2.14141,0.749873
7.06667,2.16667,0.766149
7.06667,2.19192,0.781675
7.06667,2.21717,0.796444
7.06667,2.24242,0.810456
7.06667,2.26768,0.823717
7.06667,2.29293,0.836238
7.06667,2.31818,0.848033
7.06667,2.34343,0.859122
7.06667,2.36869,0.869526
7.06667,2.39394,0.87927
7.06667,2.41919,0.88838
7.06667,2.44444,0.896883
7.06667,2.4697,0.904807
7.06667,2.49495,0.912183
7.06667,2.5202,0.919038
7.06667,2.54545,0.925401
7.06667,2.57071,0.931302
7.06667,2.59596,0.936768
7.06667,2.62121,0.941826
7.06667,2.64646,0.946503
7.06667,2.67172,0.950823
7.06667,2.69697,0.954811
7.06667,2.72222,0.95849
7.06667,2.74747,0.961881
7.06667,2.77273,0.965006
7.06667,2.79798,0.967882
7.06667,2.82323,0.97053
7.06667,2.84848,0.972965
7.06667,2.87374,0.975205
7.06667,2.89899,0.977263
7.06667,2.92424,0.979154
7.06667,2.94949,0.98089
7.06667,2.97475,0.982485
7.06667,3,0.983949
7.11111,0.5,0.00914426
7.11111,0.525253,0.00998454
7.11111,0.550505,0.0109012
7.11111,0.575758,0.011901
7.11111,0.60101,0.0129913
7.11111,0.626263,0.01418
7.11111,0.651515,0.0154758
7.11111,0.676768,0.016888
7.11111,0.70202,0.0184266
7.11111,0.727273,0.0201026
7.11111,0.752525,0.0219276
7.11111,0.777778,0.0239142
